phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
G6_SLEEPDISOTH	Other sleep disorders	VI Diseases of the nervous system (G6_)	4625	374605	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_G6_SLEEPDISOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_G6_SLEEPDISOTH.gz
G6_SPINOTH	Other diseases of spinal cord	VI Diseases of the nervous system (G6_)	1093	463029	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_G6_SPINOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_G6_SPINOTH.gz
G6_STATUSEPI	Status epilepticus	VI Diseases of the nervous system (G6_)	1368	374605	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_G6_STATUSEPI.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_G6_STATUSEPI.gz
G6_TRINEU	Trigeminal neuralgia	VI Diseases of the nervous system (G6_)	2226	435371	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_G6_TRINEU.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_G6_TRINEU.gz
G6_ULLNLE	Lesion of ulnar nerve	VI Diseases of the nervous system (G6_)	5826	435371	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_G6_ULLNLE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_G6_ULLNLE.gz
G6_XTRAPYR	Extrapyramidal and movement disorders	VI Diseases of the nervous system (G6_)	16264	484084	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_G6_XTRAPYR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_G6_XTRAPYR.gz
G6_XTRAPYROTH	Other extrapyramidal and movement disorders in other diseases	VI Diseases of the nervous system (G6_)	9197	484084	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_G6_XTRAPYROTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_G6_XTRAPYROTH.gz
GE	Generalized epilepsy	VI Diseases of the nervous system (G6_)	1690	484697	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_GE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_GE.gz
GENERALI_SKIN_ERUPT_DRUGS_MEDICAM	Generalized skin eruption due to drugs and medicaments	XII Diseases of the skin and subcutaneous tissue (L12_)	1431	498917	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_GENERALI_SKIN_ERUPT_DRUGS_MEDICAM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_GENERALI_SKIN_ERUPT_DRUGS_MEDICAM.gz
GEST_DIABETES	Gestational diabetes (for exclusion)	Diabetes endpoints	18581	263483	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_GEST_DIABETES.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_GEST_DIABETES.gz
GE_MODE	Generalized epilepsy, mode (most common among epilepsy diagnosis)	VI Diseases of the nervous system (G6_)	1235	484697	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_GE_MODE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_GE_MODE.gz
GOUT_IDIO	Idiopathic gout	Rheuma endpoints	3233	488006	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_GOUT_IDIO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_GOUT_IDIO.gz
GOUT_NOS	Gout, unspecified	Rheuma endpoints	7826	488006	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_GOUT_NOS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_GOUT_NOS.gz
GOUT_STRICT	Gout, strict definition	Rheuma endpoints	6715	490619	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_GOUT_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_GOUT_STRICT.gz
H7_ALLERGICCONJUNCTIVITIS	Allergic conjunctivitis	VII Diseases of the eye and adnexa (H7_)	29791	470557	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ALLERGICCONJUNCTIVITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ALLERGICCONJUNCTIVITIS.gz
H7_AMBLYANOPSIA	Amblyopia ex anopsia	VII Diseases of the eye and adnexa (H7_)	1568	475933	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_AMBLYANOPSIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_AMBLYANOPSIA.gz
H7_AMD	Age-related macular degeneration (whether dry or wet)	VII Diseases of the eye and adnexa (H7_)	12495	461686	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_AMD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_AMD.gz
H7_ANISOMETROPIA	Anisometropia and aniseikonia	VII Diseases of the eye and adnexa (H7_)	1141	476776	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ANISOMETROPIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ANISOMETROPIA.gz
H7_ASTIGMATISM	Astigmatism	VII Diseases of the eye and adnexa (H7_)	2286	476776	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ASTIGMATISM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ASTIGMATISM.gz
H7_BLEPHAROCHALASIS	Blepharochalasis	VII Diseases of the eye and adnexa (H7_)	12170	453930	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_BLEPHAROCHALASIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_BLEPHAROCHALASIS.gz
H7_BLINDANDVISIMPAIRMENT	Visual impairment including blindness (binocular or monocular)	VII Diseases of the eye and adnexa (H7_)	2569	475933	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_BLINDANDVISIMPAIRMENT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_BLINDANDVISIMPAIRMENT.gz
H7_CATARACTOTHER	Other cataract	VII Diseases of the eye and adnexa (H7_)	25554	409535	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CATARACTOTHER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CATARACTOTHER.gz
H7_CATARACTSENILE	Senile cataract	VII Diseases of the eye and adnexa (H7_)	83886	409535	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CATARACTSENILE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CATARACTSENILE.gz
H7_CHALAZION	Chalazion	VII Diseases of the eye and adnexa (H7_)	4708	453930	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CHALAZION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CHALAZION.gz
H7_CHORIORETINFLAM	Chorioretinal inflammation	VII Diseases of the eye and adnexa (H7_)	1015	455449	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CHORIORETINFLAM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CHORIORETINFLAM.gz
H7_CHOROIDRETINA	Disorders of choroid and retina	VII Diseases of the eye and adnexa (H7_)	44899	455449	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CHOROIDRETINA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CHOROIDRETINA.gz
H7_CONJUHAEMOR	conjunctival haemorrhage	VII Diseases of the eye and adnexa (H7_)	2664	454779	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUHAEMOR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUHAEMOR.gz
H7_CONJUNCTIVITIS	Conjunctivitis	VII Diseases of the eye and adnexa (H7_)	41074	454779	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUNCTIVITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUNCTIVITIS.gz
H7_CONJUNCTIVITISACUNONATOPIC	Conjunctivitis (acute, non atopic)	VII Diseases of the eye and adnexa (H7_)	12787	454779	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUNCTIVITISACUNONATOPIC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUNCTIVITISACUNONATOPIC.gz
H7_CONJUNCTIVITISATOPIC	Atopic conjunctivitis	VII Diseases of the eye and adnexa (H7_)	1728	454779	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUNCTIVITISATOPIC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUNCTIVITISATOPIC.gz
H7_CONJUNCTIVITISCHRON	Chronic conjunctivitis	VII Diseases of the eye and adnexa (H7_)	1087	454779	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUNCTIVITISCHRON.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONJUNCTIVITISCHRON.gz
H7_CONVERSTRAB	Convergent concomitant strabismus	VII Diseases of the eye and adnexa (H7_)	2382	476776	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONVERSTRAB.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CONVERSTRAB.gz
H7_CORNEALNAS	Other and unspecified corneal deformities and disorders	VII Diseases of the eye and adnexa (H7_)	1150	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CORNEALNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CORNEALNAS.gz
H7_CORNEALOTH	Other disorders of cornea	VII Diseases of the eye and adnexa (H7_)	3609	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CORNEALOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CORNEALOTH.gz
H7_CORNULCER	Corneal ulcer	VII Diseases of the eye and adnexa (H7_)	7927	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CORNULCER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_CORNULCER.gz
H7_DIPLOPIA	Diplopia	VII Diseases of the eye and adnexa (H7_)	5141	475933	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_DIPLOPIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_DIPLOPIA.gz
H7_DIVERGSTRAB	Divergent concomitant strabismus	VII Diseases of the eye and adnexa (H7_)	3123	476776	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_DIVERGSTRAB.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_DIVERGSTRAB.gz
H7_ECTROPION	Ectropion of eyelid	VII Diseases of the eye and adnexa (H7_)	1432	453930	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ECTROPION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ECTROPION.gz
H7_ENTROPION	Entropion and trichiasis of eyelid	VII Diseases of the eye and adnexa (H7_)	3193	453930	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ENTROPION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_ENTROPION.gz
H7_EPISCLERITIS	Episcleritis	VII Diseases of the eye and adnexa (H7_)	1961	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EPISCLERITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EPISCLERITIS.gz
H7_EYEADNEXOTH	Other specified and unspecified disorders of eye and adnexa	VII Diseases of the eye and adnexa (H7_)	1413	494683	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYEADNEXOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYEADNEXOTH.gz
H7_EYELIDDIS	Other disorders of eyelid	VII Diseases of the eye and adnexa (H7_)	20222	453930	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYELIDDIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYELIDDIS.gz
H7_EYELIDINFLAMMATION	Other inflammation of eyelid	VII Diseases of the eye and adnexa (H7_)	5155	453930	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYELIDINFLAMMATION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYELIDINFLAMMATION.gz
H7_EYELIDINOTH	Disorders of eyelid in diseases classified elsewhere	VII Diseases of the eye and adnexa (H7_)	1219	453930	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYELIDINOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYELIDINOTH.gz
H7_EYEOTH	Other disorders of eye and adnexa	VII Diseases of the eye and adnexa (H7_)	5665	494683	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYEOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_EYEOTH.gz
H7_GLAUCCLOSEPRIM	Primary angle-closure glaucoma	VII Diseases of the eye and adnexa (H7_)	1569	473757	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCCLOSEPRIM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCCLOSEPRIM.gz
H7_GLAUCNAS	Other and unspecified glaucoma	VII Diseases of the eye and adnexa (H7_)	2505	473757	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCNAS.gz
H7_GLAUCOMA	Glaucoma	VII Diseases of the eye and adnexa (H7_)	26591	473757	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMA.gz
H7_GLAUCOMAMEDICATION	Use of antiglaucoma preparations and miotics	VII Diseases of the eye and adnexa (H7_)	3099	473757	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMAMEDICATION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMAMEDICATION.gz
H7_GLAUCOMA_NTG	Normotensive glaucoma	VII Diseases of the eye and adnexa (H7_)	2938	473757	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMA_NTG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMA_NTG.gz
H7_GLAUCOMA_POAG	Primary open-angle glaucoma, strict	VII Diseases of the eye and adnexa (H7_)	10832	473757	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMA_POAG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMA_POAG.gz
H7_GLAUCOMA_XFG	Glaucoma, exfoliation	VII Diseases of the eye and adnexa (H7_)	4277	473757	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMA_XFG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCOMA_XFG.gz
H7_GLAUCSUSP	Glaucoma suspect	VII Diseases of the eye and adnexa (H7_)	15413	473757	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCSUSP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_GLAUCSUSP.gz
H7_HERPESKERATITIS	Herpesviral keratitis and keratoconjunctivitis	VII Diseases of the eye and adnexa (H7_)	1568	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_HERPESKERATITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_HERPESKERATITIS.gz
H7_HETEROPHORIA	Heterophoria	VII Diseases of the eye and adnexa (H7_)	3245	476776	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_HETEROPHORIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_HETEROPHORIA.gz
H7_HORDEOLUM	Hordeolum and other deep inflammation of eyelid	VII Diseases of the eye and adnexa (H7_)	2071	453930	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_HORDEOLUM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_HORDEOLUM.gz
H7_HYPERMETRO	Hypermetropia	VII Diseases of the eye and adnexa (H7_)	2721	476776	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_HYPERMETRO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_HYPERMETRO.gz
H7_INTERHETEROTRO	Intermittent heterotropia	VII Diseases of the eye and adnexa (H7_)	2347	476776	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_INTERHETEROTRO.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_INTERHETEROTRO.gz
H7_IRIDOACUTE	Acute and subacute iridocyclitis	VII Diseases of the eye and adnexa (H7_)	8334	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDOACUTE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDOACUTE.gz
H7_IRIDOCHRONIC	Chronic iridocyclitis	VII Diseases of the eye and adnexa (H7_)	1869	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDOCHRONIC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDOCHRONIC.gz
H7_IRIDOCYCLITIS	Iridocyclitis	VII Diseases of the eye and adnexa (H7_)	9958	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDOCYCLITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDOCYCLITIS.gz
H7_IRIDOCYC_ANTER	Anterior Iridocyclitis	VII Diseases of the eye and adnexa (H7_)	8803	491545	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDOCYC_ANTER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDOCYC_ANTER.gz
H7_IRIDONAS	Other and unspecified iridocyclitis	VII Diseases of the eye and adnexa (H7_)	1550	473095	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDONAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_H7_IRIDONAS.gz
